1829 IsolatedVoids voids from LOWZ_North
VoidID CentreX(Mpc/h) CentreY(Mpc/h) CentreZ(Mpc/h) MinDens WtdAvgDens R_eff(Mpc/h) Dens025 EdgeFlag VoidDensRatio
6939	156.257297	1348.420227	1566.675041	0.076420	0.712909	75.960547	0.000000	0	2.757854
4799	985.193159	688.096522	1540.846359	0.081495	0.860663	71.305951	0.000000	1	1.860940
6915	290.058011	1040.067993	1633.600231	0.085945	0.942149	83.848945	0.000000	1	1.963834
6919	385.049966	1069.960222	1595.311893	0.086038	0.806887	72.935634	0.000000	1	2.359113
3011	298.057312	733.692656	1278.308175	0.086987	0.874116	88.360040	0.087271	0	1.378288
372	381.697308	708.704538	1203.137980	0.087353	0.709837	68.694758	0.000000	0	2.129425
1301	905.469549	1697.217610	1403.221306	0.091272	0.827089	72.378435	0.000000	1	2.209346
10186	993.620696	891.157529	1524.532788	0.091383	0.965216	70.639143	0.000000	1	1.643164
5320	773.318914	1605.944642	1310.170656	0.093680	0.917613	60.504605	0.000000	1	2.649758
6833	405.211929	796.320825	1642.899375	0.099990	0.733822	84.990254	0.000000	1	2.181069
2257	814.851736	1388.993462	1511.335246	0.102505	0.799253	62.126186	0.000000	0	1.119555
6920	390.915930	920.572114	1566.710283	0.103020	0.758517	66.321798	0.000000	0	2.119333
6980	803.148441	1443.190663	1516.969584	0.103145	0.767093	70.888459	0.000000	0	1.112606
1469	697.974306	1730.177788	1495.431096	0.104214	0.872207	54.804005	0.000000	1	2.253679
8690	909.509728	869.831236	1659.660439	0.107636	0.973150	55.942712	0.000000	1	2.646110
2092	681.230402	1364.624398	1635.434987	0.108008	0.920234	74.656113	0.000000	1	1.909083
6412	453.425137	1784.615928	1674.556788	0.109049	0.855204	84.321947	0.000000	0	1.665080
3336	794.917776	792.391209	1232.128703	0.109396	0.873913	71.703496	0.000000	1	1.537562
4925	760.997034	585.795625	1345.370617	0.109496	0.889209	51.830552	0.000000	1	2.823446
6395	439.160523	1553.734953	1735.637617	0.110096	0.843909	66.945962	0.000000	0	1.906119
4960	250.251670	765.775522	1311.189320	0.110234	0.949604	79.462315	0.000000	0	1.087623
5147	719.032900	1704.928694	1365.728411	0.110568	0.765709	56.387646	0.000000	1	1.299852
3335	766.619815	880.738820	1223.772880	0.112044	0.864548	47.025014	0.000000	1	1.942671
