VoidID RA(deg) Dec(deg) Redshift EffAngRadius
9176	17.914518	17.573163	0.498864	0.993780
9038	18.390933	14.063839	0.539416	0.952602
6472	352.905263	-1.498084	0.459997	0.823502
4336	0.456690	4.325097	0.546106	0.785732
7712	337.958403	6.930976	0.512648	1.063111
13587	6.516491	10.376085	0.468917	1.126602
2344	3.013416	6.523690	0.485040	1.057061
5408	7.587393	8.487402	0.562828	0.808294
12561	353.916647	18.181938	0.438937	0.897570
5553	18.952256	2.369406	0.567275	0.949490
2387	2.720653	8.459628	0.577686	1.196587
2714	8.506661	7.339983	0.482474	1.214599
5532	22.039775	2.308840	0.510966	0.861946
4486	21.342271	5.590489	0.449105	1.635857
1193	328.820705	-0.318858	0.494056	0.948972
12880	351.570346	11.754867	0.521874	0.827837
11344	4.477110	16.093292	0.547369	0.967417
7307	38.076929	-5.411237	0.542523	1.004523
13582	1.932070	10.024208	0.485650	1.170606
1887	41.731031	-0.663227	0.578759	1.128991
13859	350.382155	20.922346	0.521497	0.694661
3849	25.802937	2.647336	0.477004	0.828700
6917	36.379450	-3.800414	0.612345	1.070397
5262	16.023045	12.739328	0.497604	0.938552
5209	27.977761	10.548344	0.470582	0.948071
9585	24.988643	20.209217	0.627578	1.256860
418	318.440738	6.781962	0.583385	1.110290
3349	352.165064	2.765753	0.642224	1.642729
13442	9.169343	12.889554	0.492626	0.724842
5812	33.635821	-3.327222	0.543183	1.210201
9196	17.207401	18.658081	0.560296	0.940518
10968	14.786763	13.296069	0.500372	1.071596
3056	38.373672	2.772777	0.505653	0.988961
730	22.797203	-0.882978	0.548305	1.123742
2660	9.419863	6.306225	0.486659	1.198623
9049	15.698926	15.807773	0.668542	1.101310
11024	344.046790	15.869953	0.663710	1.281201
7720	338.843600	6.783072	0.499333	0.816441
2630	333.069206	5.913374	0.630215	1.374728
870	11.893581	0.092162	0.476848	1.224760
10774	346.494970	6.944359	0.534709	1.342591
4951	20.431730	12.298964	0.481610	1.327292
9476	29.105210	17.249379	0.614062	1.193334
3294	359.231505	2.633818	0.478760	1.020596
7972	337.107345	14.223843	0.571823	1.071724
9832	23.845425	24.116436	0.456992	1.536234
10972	1.192631	9.897567	0.494651	0.770803
5174	20.185633	10.996623	0.545557	0.920938
10813	27.673030	26.703348	0.492288	1.020794
8237	331.051318	14.868259	0.489411	0.881061
8317	341.071860	10.657046	0.526231	0.950335
501	322.296582	8.763376	0.489452	0.923813
10857	13.623572	22.789568	0.495436	1.401195
6882	36.015841	-4.781353	0.492073	1.243759
