VoidID RA(deg) Dec(deg) Redshift EffAngRadius
740	332.303297	2.403071	0.504499	6.006768
4004	359.828162	12.921355	0.513898	2.788029
2513	15.370079	20.315121	0.491437	4.985148
2263	343.308864	19.067817	0.517751	5.307668
3310	353.863852	6.725103	0.520448	5.070420
2436	27.830232	20.807764	0.539800	5.485746
278	340.390661	0.311575	0.474638	3.605412
468	39.226678	-0.744236	0.473426	5.528886
2261	334.886980	15.971077	0.492948	3.780568
3987	358.541019	9.879299	0.538126	4.668680
2494	19.153152	25.008194	0.501080	4.003771
82	323.523290	5.708340	0.476924	5.743187
1706	32.344825	-5.534945	0.566931	3.150678
769	343.849134	2.883175	0.496136	4.724618
101	323.435729	7.912833	0.554730	3.956814
2192	339.319996	9.991004	0.490056	4.517056
187	327.849700	9.308818	0.488451	3.088807
2532	332.236658	22.018196	0.463864	5.033823
2491	29.060493	24.629899	0.624799	4.396857
1589	350.442191	-1.406682	0.521382	3.052546
775	10.516293	2.952143	0.582061	3.697276
407	16.508175	1.331600	0.473222	6.371783
3613	8.311803	16.421992	0.518425	5.415060
1846	37.244359	-6.224778	0.531336	3.729297
5330	321.243432	1.027228	0.659595	3.706588
929	4.984225	5.759840	0.558567	5.260801
318	344.035817	1.578132	0.555987	3.822406
785	29.838625	2.420802	0.494088	3.710687
237	335.350700	0.247685	0.576346	3.956007
551	1.474177	6.540840	0.476197	5.563333
2385	23.664102	16.052857	0.509130	3.960737
833	16.477511	5.354603	0.583764	4.237693
912	30.132973	4.221348	0.527414	2.736345
301	319.357764	1.231516	0.572014	3.186683
296	1.947716	1.104758	0.478683	5.198169
2206	344.787765	10.737944	0.526059	2.837830
2109	335.185569	13.296376	0.641465	4.521094
900	12.405564	5.210760	0.520431	4.268559
1952	331.064856	-1.276958	0.622662	3.189474
680	41.790718	1.704342	0.574753	2.980969
3051	351.768545	15.439401	0.523473	3.405831
345	19.992324	-1.293153	0.635979	3.461800
2927	333.361306	25.833437	0.540540	3.496234
253	38.722374	-0.974066	0.634062	4.825601
2476	26.222321	20.113746	0.459894	3.461393
627	28.301764	5.940818	0.572396	5.058301
674	42.564926	1.890977	0.508591	3.764243
4035	355.696852	17.455845	0.575509	4.391251
2620	331.919920	23.271185	0.590153	3.745274
4001	348.931074	11.863582	0.506507	3.008771
1027	16.476322	9.291386	0.547084	4.496910
3980	359.401220	9.283105	0.598151	3.003271
2236	332.960175	14.527829	0.558199	3.024042
110	319.327733	5.980754	0.656162	3.147049
781	28.567713	1.977580	0.547139	3.911459
2514	19.184792	22.948104	0.451175	2.429146
3978	348.465071	10.537959	0.479811	3.471828
3981	347.566935	9.160691	0.603701	3.196352
4047	5.272603	19.045370	0.498621	2.950694
3159	341.694736	23.159875	0.573170	4.972079
4011	346.715492	8.142488	0.532107	2.521441
3130	20.534213	29.528165	0.582779	2.137269
4286	355.095039	19.063694	0.461706	3.798799
3975	346.276348	8.293249	0.575147	3.866532
4266	15.960145	25.724525	0.529579	2.743845
2221	340.804609	8.313986	0.553134	4.773165
4259	17.152386	25.815645	0.565395	4.158408
361	29.188758	-1.595656	0.575347	2.717321
1969	356.011328	-1.236445	0.594594	4.422895
258	328.354523	-0.429016	0.567383	2.497922
411	354.365657	0.075113	0.531046	2.138847
2466	22.331866	21.076449	0.462054	2.766698
2538	333.339849	21.575435	0.537799	2.214386
1045	27.745421	10.290620	0.613670	3.351876
61	329.780700	3.263442	0.466867	2.982519
4959	22.479069	27.107860	0.629577	2.688489
2512	13.505301	18.802962	0.613324	4.660884
2295	331.407299	19.383384	0.547445	2.074122
4325	28.012611	27.408786	0.541825	2.318481
834	21.597089	3.477405	0.670803	2.528190
2504	329.708966	19.990245	0.541042	1.908685
3484	9.618791	23.086328	0.657882	2.866941
1625	9.092288	-1.070134	0.522924	3.427275
1134	35.264537	1.650479	0.571983	3.586035
2490	22.093878	24.534929	0.477813	1.702722
1962	337.755045	-0.904660	0.514231	2.359533
583	15.380450	8.013807	0.490771	2.460896
2157	342.287352	16.068655	0.477309	1.991880
810	346.423109	3.646808	0.622181	3.727770
473	23.589100	13.515400	0.641952	3.892529
393	26.894298	0.973469	0.641357	3.366883
1101	10.036008	10.163725	0.459746	3.129039
770	352.017611	1.540325	0.575302	3.000429
2316	18.507413	15.323284	0.601267	2.294141
563	5.876785	8.216953	0.539765	1.817199
611	10.551764	6.798397	0.659311	4.037689
2099	331.443638	10.703350	0.453356	3.580053
2509	25.616322	24.849906	0.488103	2.257672
3622	2.444928	17.932647	0.529635	2.023114
2336	18.941339	15.442217	0.518369	2.447088
4025	1.659733	10.302765	0.570952	2.007761
743	347.622904	3.450243	0.511717	1.614070
3097	352.499316	16.421226	0.649136	3.332269
2309	333.382192	19.994397	0.574899	2.337566
2320	18.544389	14.957423	0.472498	2.537712
1680	32.868611	-1.151849	0.509309	2.881419
729	350.491639	3.423269	0.456433	3.319125
4337	29.941734	27.824398	0.597961	2.806843
3163	340.975377	22.426961	0.471129	2.440710
4027	354.306589	11.227506	0.568050	2.456823
550	356.697135	6.290194	0.557405	2.881436
4026	4.461239	10.321345	0.573981	2.500992
2398	23.411581	17.961507	0.480895	2.736586
2401	29.206043	17.886027	0.627522	1.907720
300	325.280805	-1.378983	0.485308	2.024391
2235	330.724532	14.140823	0.518733	1.350792
3990	0.388301	12.351002	0.449899	3.956031
2274	329.981125	16.268967	0.533548	1.379424
4041	349.972896	17.786845	0.520320	2.393168
3618	359.512315	17.824435	0.446824	2.112624
1088	341.228046	2.899532	0.621585	3.363087
772	1.931721	1.673662	0.562929	2.812581
460	12.256738	-0.646635	0.486727	2.710892
1965	344.423215	-2.282617	0.542326	2.169205
3621	0.174321	17.943550	0.549791	1.712858
1040	27.639266	9.268886	0.517386	2.606076
2412	28.336968	15.735241	0.557889	2.738904
774	7.445145	2.325567	0.450167	2.409320
250	30.682586	-0.490177	0.473849	2.379130
1961	331.700417	-1.137774	0.498636	2.301318
791	350.898342	2.029161	0.536954	1.670048
