468 MinimalVoids voids from LOWZ_South
VoidID CentreX(Mpc/h) CentreY(Mpc/h) CentreZ(Mpc/h) MinDens WtdAvgDens R_eff(Mpc/h) Dens025 EdgeFlag VoidDensRatio
1970	2133.345819	858.056515	1385.537550	0.080647	0.888637	148.320728	0.081881	1	3.331993
4005	2004.666513	1364.062550	1546.763280	0.081829	1.037586	157.011753	0.289894	1	3.389004
3371	1876.042871	1252.579369	1404.379237	0.101395	0.919131	112.480100	0.262837	1	2.585674
247	1996.027351	576.958310	1205.306338	0.102589	0.915749	97.825807	0.000000	1	2.605949
3829	1803.135695	1169.397076	1348.841204	0.107349	0.902696	78.094173	0.000000	1	2.439291
1933	2111.862700	724.011392	1543.033373	0.109212	0.941155	83.628729	0.000000	1	2.998955
3651	2151.410949	1055.125733	1417.330225	0.113291	0.986214	141.718338	0.244052	1	2.673533
3150	1850.248480	1095.854915	1367.751366	0.118096	1.079302	59.204041	0.000000	1	2.217305
2015	1725.772625	984.337580	1345.239552	0.120429	1.059198	120.864056	0.181583	1	2.444573
1987	1876.956969	898.666535	1390.735355	0.120818	0.792118	87.351075	0.000000	0	2.270763
3823	1686.274824	1127.498788	1286.217888	0.121953	1.182092	77.984582	0.000000	0	2.149808
140	1986.232859	672.377796	1305.562739	0.123283	0.787272	61.029244	0.000000	0	2.168536
1438	2077.338103	1799.165972	1125.366216	0.123919	0.853042	84.752984	0.000000	1	2.770134
2141	2023.028973	1565.634854	1498.184550	0.127974	0.866957	122.654366	0.000000	1	2.208365
599	1703.324345	1257.990269	1224.464291	0.129099	1.011397	75.557734	0.000000	1	2.229920
577	2095.910887	1120.322353	1251.281695	0.131251	0.981984	139.560291	0.334179	1	2.217249
214	1941.094842	1567.982528	1217.566755	0.133404	0.943136	107.009090	0.218034	1	2.427602
2164	1912.834757	1495.819814	1467.640166	0.134047	0.935813	110.206557	0.279442	1	2.244173
791	1978.638556	1502.976620	1367.373429	0.138953	1.004617	69.988597	0.000000	0	2.164939
3135	1977.373154	1012.902346	1328.727961	0.139274	1.232734	79.009687	0.000000	0	2.084800
248	2160.214873	785.650406	1182.234681	0.139359	1.127168	69.927367	0.000000	1	2.199389
215	1744.163700	1547.436729	1196.607878	0.139546	0.991866	92.548462	0.269630	1	2.218754
3131	1922.043468	1165.748732	1317.950497	0.139811	0.886536	78.888568	0.000000	0	1.922942
516	1726.644279	1448.769414	1244.328046	0.140752	1.027404	77.237613	0.000000	1	2.392322
582	1653.198840	1105.760314	1229.640133	0.140889	1.415984	48.158698	0.000000	1	2.271937
503	2041.754722	1731.503326	1263.315434	0.147756	1.051751	137.565478	0.492605	1	2.158762
488	1880.162883	1000.635997	1255.719272	0.151837	1.037566	96.652640	0.000000	1	1.858816
283	1779.851130	786.096697	1191.075320	0.154519	0.949780	87.494276	0.000000	1	2.145450
2207	1857.215485	838.854023	1454.802715	0.155945	1.031939	51.084218	0.000000	1	1.848248
593	1812.970330	1217.003727	1218.384713	0.159392	1.190054	63.708216	0.000000	0	1.889002
383	2243.935757	1563.983176	1178.857801	0.164249	1.127864	86.557895	0.000000	1	2.176765
367	1642.409547	1315.679569	1196.682054	0.164283	1.082605	34.605898	0.000000	1	2.049661
2157	1681.448029	1346.593501	1372.378784	0.164301	1.338940	46.463041	0.000000	1	1.905138
3455	1861.725900	1481.695218	1549.897870	0.164660	1.038612	65.001624	0.000000	1	2.168650
554	1951.116461	1799.570880	1217.280407	0.166781	1.030136	91.035950	0.000000	1	2.061330
989	2039.972376	1503.541120	1187.750441	0.170036	1.002702	60.978556	0.000000	1	1.985900
2272	1593.290211	1382.535494	1394.953353	0.173371	1.112413	56.251407	0.000000	1	2.198081
3015	1907.927107	1356.577835	1515.002690	0.174992	0.678659	36.622586	0.000000	1	1.780099
3830	2065.859667	1187.683895	1397.502144	0.175631	0.931907	70.547035	0.000000	1	1.644799
5162	1819.769600	714.282379	1219.080736	0.176774	0.852513	52.758632	0.000000	1	1.581059
5154	1643.825751	1259.545675	1303.018542	0.178914	1.159713	55.737225	0.000000	1	2.127658
2175	1764.421932	1479.311797	1413.199086	0.179977	1.143432	49.281060	0.000000	1	2.335071
1974	1814.226336	896.543750	1288.221686	0.180227	0.898565	54.951297	0.000000	0	1.535626
471	1940.489315	775.358210	1281.657865	0.180334	1.226031	41.303898	0.000000	0	2.033089
2224	2158.303614	1427.763351	1515.916008	0.181817	1.119013	69.446126	0.000000	0	1.717996
363	1735.037215	1667.799650	1206.556073	0.184818	1.395664	40.953859	0.000000	0	2.552946
2142	1825.540731	1502.087930	1393.908918	0.185221	1.022619	61.606431	0.000000	0	2.198197
3149	1791.558887	1088.730942	1392.372746	0.185515	0.999117	40.067858	0.000000	1	1.655861
474	2025.630025	924.415235	1280.116815	0.185712	1.275551	85.016021	0.000000	1	1.483074
604	2125.433314	712.149830	1231.372961	0.186931	0.884829	54.740287	0.000000	1	1.567701
600	2085.248729	954.778924	1200.515957	0.187703	1.289872	53.632741	0.000000	1	1.550123
552	1822.260630	1317.606231	1228.873712	0.190134	1.389741	48.729902	0.000000	1	1.701729
561	1811.480083	1706.506899	1201.737506	0.191209	1.181458	64.128112	0.000000	1	1.906065
905	2103.180460	1492.674692	1235.297040	0.191512	1.270865	53.688910	0.000000	1	1.999938
672	2075.433675	1560.005783	1281.219305	0.192282	1.300781	43.649492	0.000000	1	1.760939
2145	1679.270304	1405.767063	1360.643041	0.192557	1.167962	62.569959	0.000000	1	1.777234
33	2114.483368	558.321749	1285.695783	0.193847	1.139946	69.612104	0.000000	1	2.070727
