VoidID RA(deg) Dec(deg) Redshift EffAngRadius
1970	340.422339	10.935762	0.368473	8.356804
4005	11.921421	23.108213	0.323444	9.969692
3371	5.013907	17.153617	0.253131	8.975998
247	322.536536	0.718063	0.366622	5.537139
3829	357.821572	14.343121	0.220665	7.095421
1933	332.988530	18.758250	0.397641	4.397253
3651	351.839171	13.061257	0.359509	8.166222
3150	351.629373	14.760283	0.241704	4.934793
2015	338.661240	14.929650	0.206625	11.689941
1987	336.754253	14.895632	0.272978	6.493919
3823	352.485067	10.645808	0.175477	8.819052
140	326.753653	6.787431	0.344254	3.659070
1438	34.433790	-3.587633	0.391632	4.518135
2141	24.189321	18.554814	0.346070	7.318459
599	7.294160	3.539130	0.178798	8.392175
577	355.423878	3.703854	0.325671	8.805670
214	26.633896	1.706500	0.298496	7.319096
2164	22.830357	19.389136	0.294942	7.622216
791	21.546389	11.683557	0.308204	4.646907
3135	347.100984	9.595870	0.290384	5.544349
248	337.188382	-0.566873	0.381579	3.816670
215	32.753800	0.348355	0.229981	8.085407
3131	357.890191	9.742923	0.261621	6.103140
516	25.625089	4.989430	0.207409	7.443494
582	349.320058	4.516080	0.162359	5.868870
503	32.400282	4.020967	0.365001	7.817992
488	344.398513	5.051417	0.252623	7.727576
283	325.306196	-0.123958	0.251720	7.018964
2207	331.973454	19.199972	0.283044	3.671347
593	2.250886	2.376394	0.217259	5.874522
383	19.455068	-0.707194	0.407927	4.447647
367	15.301269	0.499022	0.160990	4.251800
2157	17.483609	19.328081	0.188666	4.901614
3455	23.365873	26.112847	0.288569	4.588098
554	38.666883	1.454128	0.350597	5.367568
989	20.149709	-0.309144	0.323546	3.870800
2272	25.360665	24.528203	0.168541	6.612800
3015	12.909912	23.715817	0.284686	2.617841
3830	359.676098	13.203854	0.321356	4.506357
5162	322.666569	1.921388	0.279989	3.830308
5154	8.436903	13.605431	0.162056	6.804672
2175	26.628390	19.026448	0.237692	4.173141
1974	334.531097	7.905029	0.244585	4.529387
471	330.841316	5.935568	0.307457	2.748552
2224	13.685140	18.018666	0.379742	3.807050
363	41.219681	1.107100	0.254356	3.253345
2142	26.056400	15.945022	0.258658	4.817393
3149	350.159603	18.190718	0.224077	3.587844
474	342.152924	5.709561	0.314586	5.538533
604	332.748033	2.115108	0.381679	2.987044
600	345.080126	0.489694	0.331798	3.326383
