VoidID RA(deg) Dec(deg) Redshift EffAngRadius
1970	340.422339	10.935762	0.368473	5.244749
4005	11.921421	23.108213	0.323444	3.448003
3371	5.013907	17.153617	0.253131	3.694608
247	322.536536	0.718063	0.366622	3.880632
2266	13.060250	19.111283	0.339738	4.629442
3829	357.821572	14.343121	0.220665	6.225421
1933	332.988530	18.758250	0.397641	3.673322
5153	3.931074	14.387974	0.272037	5.693642
2862	9.070659	14.687751	0.356414	4.278190
3651	351.839171	13.061257	0.359509	4.187036
2867	356.852217	15.844064	0.364283	3.544222
3150	351.629373	14.760283	0.241704	4.934793
2015	338.661240	14.929650	0.206625	6.091467
1987	336.754253	14.895632	0.272978	4.934050
3823	352.485067	10.645808	0.175477	8.819052
140	326.753653	6.787431	0.344254	3.659070
1438	34.433790	-3.587633	0.391632	4.179737
3843	10.078464	17.295237	0.223337	4.668403
3860	9.077431	18.877881	0.330433	3.024723
2002	340.415373	17.803112	0.170658	5.828519
1967	337.979956	8.512519	0.174808	6.332010
2141	24.189321	18.554814	0.346070	3.456949
1965	337.148595	10.365935	0.210632	4.619250
599	7.294160	3.539130	0.178798	6.856566
577	355.423878	3.703854	0.325671	4.900771
3822	346.204475	10.026030	0.210132	4.706227
214	26.633896	1.706500	0.298496	4.815924
2164	22.830357	19.389136	0.294942	4.762643
2154	21.990300	21.491271	0.379652	3.971564
578	331.813302	2.018280	0.350872	4.233706
1876	329.547179	6.346224	0.213785	5.923323
791	21.546389	11.683557	0.308204	4.204926
3135	347.100984	9.595870	0.290384	4.882279
248	337.188382	-0.566873	0.381579	3.443752
215	32.753800	0.348355	0.229981	5.635956
3131	357.890191	9.742923	0.261621	4.816999
2221	24.238089	22.609021	0.373432	3.943590
516	25.625089	4.989430	0.207409	6.384444
582	349.320058	4.516080	0.162359	4.441427
1954	333.628181	8.865837	0.359875	4.089492
596	11.310811	2.135848	0.282581	4.400924
482	16.445473	6.952924	0.301303	4.277692
906	20.781184	2.312630	0.183651	5.110877
5155	4.017716	16.879484	0.197488	5.500017
3974	353.417511	18.854385	0.337929	2.625411
2010	332.076635	17.799964	0.376838	3.259604
2869	350.813842	16.941297	0.387626	3.743530
503	32.400282	4.020967	0.365001	3.596477
719	0.140205	4.671818	0.366230	3.702105
1995	333.597357	15.363484	0.318631	3.611411
867	17.166145	14.165970	0.203315	4.685970
2181	27.126213	21.814803	0.362674	3.435476
630	6.275074	3.799330	0.300707	4.089238
866	14.247470	11.885331	0.297085	4.501376
3652	352.372013	13.922290	0.283266	4.328887
488	344.398513	5.051417	0.252623	5.030464
2032	334.507206	17.092563	0.171070	3.671266
495	9.423658	6.370973	0.199328	5.815292
3969	8.933244	16.972526	0.262031	3.256746
792	26.532714	8.824268	0.387458	3.439540
2156	15.708076	20.908804	0.322447	3.280183
283	325.306196	-0.123958	0.251720	3.210793
2207	331.973454	19.199972	0.283044	3.201767
774	334.482038	4.273095	0.349220	2.717604
772	335.826021	5.079196	0.324498	3.928687
847	18.282855	11.142144	0.400260	3.077999
439	27.598826	8.270508	0.381408	2.272521
601	358.272150	0.820741	0.345222	3.105482
1952	331.046349	7.105812	0.177895	3.286801
593	2.250886	2.376394	0.217259	5.145709
588	350.681352	0.845065	0.233052	5.198105
639	10.952123	2.302083	0.327493	3.980419
2860	3.700083	13.285394	0.217099	4.257794
583	352.782661	2.111896	0.371251	3.197312
31	321.423863	5.176217	0.350846	3.210930
883	5.719865	7.774375	0.288451	3.202248
386	352.494842	-0.541368	0.375682	2.079193
3367	0.752123	18.163986	0.379296	3.002824
370	32.637252	-0.041238	0.333106	3.297015
2834	13.928760	22.390421	0.358182	2.515965
383	19.455068	-0.707194	0.407927	2.727293
367	15.301269	0.499022	0.160990	4.251800
2157	17.483609	19.328081	0.188666	4.901614
3455	23.365873	26.112847	0.288569	4.029746
3853	7.320206	17.640123	0.325470	3.089062
3132	350.502341	7.450137	0.349378	4.135423
1702	31.854856	-1.565065	0.349732	2.659209
554	38.666883	1.454128	0.350597	4.348895
318	321.748727	0.128961	0.350530	2.575464
822	20.099024	7.595554	0.232351	4.280651
2833	14.365160	22.192933	0.224073	4.517193
627	349.089206	2.829505	0.172674	3.361438
989	20.149709	-0.309144	0.323546	3.870800
2051	334.022752	18.252794	0.309729	2.534943
801	25.760124	11.090323	0.211238	5.065217
2065	332.516297	12.759220	0.269154	3.310896
1897	332.493288	12.691962	0.319014	2.749423
84	320.406885	5.819670	0.258876	3.223862
646	28.730625	4.832318	0.264908	4.466205
336	324.879650	0.765885	0.196661	3.410226
3827	348.370282	12.525779	0.395391	3.871910
1445	33.220310	-4.322003	0.325679	3.346432
671	19.866819	4.254964	0.247515	4.495791
2272	25.360665	24.528203	0.168541	5.381397
2028	337.887501	19.642222	0.280336	3.541152
362	40.724062	0.421761	0.330397	3.177317
251	331.714138	1.492111	0.264436	3.821883
809	19.586841	12.736868	0.394487	3.492430
3866	7.172437	19.169369	0.278535	2.927859
656	10.419020	4.133869	0.306752	2.802220
3015	12.909912	23.715817	0.284686	2.617841
2020	333.210019	16.116500	0.312884	2.599792
3830	359.676098	13.203854	0.321356	4.266207
2153	25.166878	19.130217	0.347360	2.110900
