VoidID RA(deg) Dec(deg) Redshift EffAngRadius
5192	230.584707	40.599659	0.479990	3.591485
5105	229.645648	40.254363	0.528326	3.985797
3849	165.689732	2.739946	0.553464	5.801992
8162	168.843503	28.158624	0.487616	5.087009
1780	202.323497	3.488823	0.548812	3.793621
3110	139.487862	40.182311	0.511347	3.008109
503	173.791664	1.276245	0.498291	4.122574
4649	256.832096	31.608562	0.493364	2.574471
11401	201.442957	42.788142	0.496003	6.184470
6616	159.709400	10.564412	0.532154	6.993194
11420	206.406539	42.881690	0.569881	6.901206
4770	248.112045	32.339001	0.521715	6.625873
1813	219.166886	3.440847	0.563199	3.869389
5090	132.139094	47.859159	0.580892	3.909836
2454	252.735833	20.788193	0.499826	4.009796
5095	128.699351	47.744475	0.448823	6.909124
3928	157.219577	4.060074	0.482559	3.734947
7587	139.119393	34.353476	0.550335	3.595919
7609	141.617989	32.653017	0.470179	4.038623
5997	195.034749	12.849095	0.556318	4.957097
4965	260.220789	32.480498	0.509398	4.338165
2672	125.573975	26.421943	0.490190	2.879911
3371	227.757047	32.437232	0.494633	4.127939
7750	194.412655	33.254796	0.479798	5.733576
4724	231.558762	33.375095	0.558088	3.748193
6112	218.794904	9.756884	0.576265	6.537053
3866	175.017686	2.937098	0.592673	4.532630
7861	219.115347	25.758769	0.560900	4.852106
11257	240.266269	42.442930	0.509581	4.083331
8020	165.330299	27.658311	0.511887	3.135845
496	190.237757	0.878666	0.532549	5.224821
1531	236.870081	20.126243	0.544675	4.738196
11696	255.662499	41.876002	0.526353	3.392851
1295	187.818065	41.743685	0.551498	5.544131
1021	138.912571	2.762468	0.517614	4.343765
1433	185.912507	36.158432	0.503136	6.816809
5106	229.106877	39.982457	0.578052	2.747591
2633	128.693784	35.372843	0.497968	4.281170
5836	189.633258	9.418796	0.531471	5.234986
7683	142.642579	25.748408	0.503136	7.634626
737	155.119987	-1.577281	0.583152	4.281848
4513	233.608823	11.579929	0.534733	4.789326
8268	194.947489	25.534814	0.523531	7.322023
5926	178.216743	13.318119	0.505840	4.582914
4367	131.213335	7.091348	0.468939	8.108724
6010	168.654078	11.333771	0.466315	5.436830
10443	184.508674	53.211015	0.528880	3.943235
5511	253.159527	39.633584	0.563739	3.174094
1247	213.519048	34.822795	0.503821	5.088608
2668	116.994360	20.535628	0.511234	6.923143
7966	223.393260	19.961072	0.515273	3.949543
8632	190.220688	19.831217	0.609526	3.932590
1562	236.765518	15.672270	0.454932	3.571953
8464	153.092070	19.247359	0.573108	3.359677
3033	126.791839	23.749776	0.470522	3.033606
1561	241.677151	18.897070	0.495224	3.953953
5891	151.797861	9.037064	0.466955	3.766803
2697	128.838600	29.480145	0.632786	3.565136
1503	230.299148	23.651966	0.558789	3.488535
8252	182.584831	24.314155	0.550894	6.427014
5743	226.135092	8.079661	0.607156	4.190230
4996	229.812403	40.168843	0.598159	3.415196
6110	230.569016	8.646177	0.496383	8.038028
5185	224.689761	38.453578	0.500831	3.615824
9809	248.729394	39.460161	0.496569	5.029267
8160	160.953624	25.513528	0.473220	5.100990
